,All Data,Federated
0,0.8161977223966548,0.12358964097208402
1,0.8334671309411885,0.2022680223601745
2,0.8390910120959023,0.2897653065580479
3,0.8363361306456325,0.3522916963984778
4,0.8426385126821626,0.41652431785138677
5,0.845882505885218,0.4598237153838587
6,0.8476446657768901,0.48977800935467963
7,0.8438125990997203,0.5374807928733212
8,0.8437015465570687,0.5843455028017985
9,0.8469110866007789,0.6027468055566437
10,0.8463202290396281,0.6230441874171322
11,0.8486833130286887,0.656948244256722
12,0.8477047802420501,0.6846349577036377
13,0.8484382589548167,0.7022928922093414
14,0.8496210579293906,0.7218507701713501
15,0.8473570493441451,0.7337785831428207
16,0.8476399066767691,0.742418529824946
17,0.8454598495552608,0.755064189266884
18,0.8454358837188038,0.7609754965023802
19,0.8458943517212932,0.7664831072375442
20,0.8469865139039302,0.7680110795943303
21,0.8453992639771266,0.7709367482723757
22,0.8459485143398908,0.7801797748035956
23,0.8457948361894121,0.7797922795849817
24,0.8468927959146876,0.7858342397254969
25,0.8479462045757271,0.7859864756992102
26,0.8477255005553114,0.790256898110564
27,0.847802453661091,0.7935468955118138
28,0.8468312713772488,0.7949314553276693
29,0.8464403709100845,0.7986853780784012
30,0.8465204223858418,0.8002934003733739
31,0.8476518901661397,0.8012803958496955
32,0.847645709353043,0.799764089133224
33,0.8483181004246838,0.8048507652491117
34,0.8484828967182397,0.8065401920449478
35,0.8490492081679537,0.8081336430386179
36,0.8488713249965704,0.8095653597401157
37,0.8491651697819835,0.8102922274598822
38,0.8493990786947534,0.811894511094903
39,0.8491836537700844,0.8118602916829001
40,0.8493599894528789,0.8143220293838512
41,0.8491760074637718,0.8161610352885279
42,0.8491680885534453,0.8170474940881004
43,0.8491716261136254,0.8192650162402092
44,0.8496635907475524,0.8207117183237638
45,0.8494131134721494,0.8215700496175857
46,0.8496552429076807,0.8232936213090721
47,0.8498211398490361,0.8244800245036397
48,0.8500485796647532,0.8257188665569066
49,0.8499941236178897,0.8268121512564377
50,0.8499905806955502,0.8279166187001092
51,0.8500702140538231,0.8290342657109823
52,0.8501910926368434,0.8304055691647696
53,0.850026698643529,0.8317049148806923
54,0.850141039258725,0.8328887796071367
55,0.850218204455057,0.8336531837524597
56,0.8501529858789861,0.8347653630028636
57,0.8501588939016658,0.8361046363942506
58,0.8502031643852606,0.8369238587385008
59,0.850166352103275,0.8370618082547158
60,0.8500757551465885,0.8369266854340244
61,0.8502038489422112,0.8372933326846911
62,0.8502455736982952,0.8383355938920647
63,0.8501345174014747,0.8403163791826795
64,0.8501609993026529,0.8409257508367235
65,0.8500666337932548,0.8408052863654887
66,0.8500232292822636,0.8418656227862586
67,0.8498803870982686,0.8418287577715793
68,0.8499178673586352,0.8429340484547418
69,0.8499957449025272,0.8434077866521434
70,0.8499909307645557,0.8437401948970112
71,0.8500327917556366,0.8441873011026968
72,0.8500008692811818,0.844301555129671
73,0.8500247075899795,0.8447012367475278
74,0.850030371338732,0.8448943773743972
75,0.849969752058853,0.8449659212229378
76,0.8499668611431759,0.8448390604763742
77,0.8499210027711909,0.844954456317186
78,0.8499650503464127,0.8459397222391837
79,0.8498899981538932,0.8458456714327649
80,0.8498761580219307,0.8455683721601827
81,0.8499618221190176,0.8463856107483927
82,0.8500742758646107,0.8464354663067957
83,0.850008604401819,0.8468755795484351
84,0.8500249211605079,0.8467953102409427
85,0.8500877939517643,0.8473852347015765
86,0.85020634713155,0.8475964135640278
87,0.8502071017791487,0.8480032577676202
88,0.8501633854945494,0.8477474490977579
89,0.8501976596687572,0.8480562591425334
90,0.8502370032325073,0.8478102360202517
91,0.8502166827100837,0.848300270135504
92,0.8501755282566114,0.8485992999415992
93,0.8501680988583176,0.8485190844010736
94,0.8500971865146887,0.8487402989722187
95,0.8500336894626553,0.8489548802607803
96,0.8499460344471812,0.8489986938149768
97,0.8499250514808765,0.8488542082663519
98,0.8499437845192274,0.8480170558629675
99,0.8499711072146068,0.8491314263646496
100,0.8500242468701448,0.8487965239021955
101,0.8500614161184249,0.8492294908329632
102,0.850078291652248,0.8492805917786996
103,0.8500142050680034,0.8495987453342504
104,0.8500950332379308,0.8494377866207543
105,0.8500709768287618,0.8495311645567525
106,0.8499946745703707,0.8492452970443856
107,0.849912247751801,0.8488089141846019
108,0.8499416307940892,0.8493766678338988
109,0.8499778330056512,0.8496922317381257
110,0.8499848606652505,0.8492041045029519
111,0.8499538883605662,0.8497931636360212
112,0.8499780228854195,0.8498175976201496
113,0.849967245752622,0.8493299783738152
114,0.8499817272933246,0.8496706744703433
115,0.849984416109035,0.8492763348108077
116,0.8499892288550279,0.849777025818702
117,0.8499862554503735,0.8497163306376305
118,0.8500756437930238,0.8496590016719122
119,0.8500819973494026,0.8493444291213093
120,0.850111595364442,0.8491100743534309
121,0.8500726245147487,0.849505100330453
122,0.8500452527881168,0.8490257359636736
123,0.8500733478053342,0.8493345450838218
124,0.8500975331291041,0.8492551344865907
